"Higher.taxon","Genus","Species","Individual","Sex","Age","Date","Video","Bout","Insertion.event","Hand.used.to.insert","Handed.in.with..","Position","Fingers","Location","X","HIInsert"
"Cercopithecinae","Theropithecus","gelada","Akobo_gelada","male","juvenile","06.08.2018","56",35,4,"right",NA,"Sitting","Index","Bekesbourne","",1
"Cercopithecinae","Theropithecus","gelada","Akobo_gelada","male","juvenile","06.08.2018","56",35,5,"right",NA,"Sitting","Index","Bekesbourne","",1
"Cercopithecinae","Theropithecus","gelada","Akobo_gelada","male","juvenile","06.08.2018","56",36,1,"right",NA,"Sitting","Index","Bekesbourne","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",1,1,"left",NA,"Sitting","Index","Magdeburg","",-1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",1,2,"left",NA,"Sitting","Index","Magdeburg","",-1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",2,1,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",2,2,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",2,3,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",2,4,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",2,5,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",3,1,"left",NA,"Sitting","Index","Magdeburg","",-1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",3,2,"left",NA,"Sitting","Index","Magdeburg","",-1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",3,3,"left",NA,"Sitting","Index","Magdeburg","",-1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",3,4,"left",NA,"Sitting","Index","Magdeburg","",-1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",4,1,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",4,2,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",4,3,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",4,4,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",4,5,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",4,6,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",4,7,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",4,8,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",5,1,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",5,2,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",5,3,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",5,4,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",5,5,"right",NA,"Sitting","Index","Magdeburg","",1
"Cercopithecinae","Theropithecus","gelada","male_7_gelada","male","adult","12.09.2019","_00822",6,1,"right",NA,"Sitting",NA,"Magdeburg","",1
